DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag,timestamp,temperature,windspeed,solar_irradiance
04/14/2025,15,4,LZ_NORTH,LZ,29.68,N,2025-04-14 14:00:00,80.9,8.6,1195.0
04/18/2025,14,1,LZ_AEN,LZ,13.07,N,2025-04-18 13:00:00,89.7,13.1,848.0
04/18/2025,14,1,LZ_HOUSTON,LZ,17.66,N,2025-04-18 13:00:00,82.8,15.6,871.0
04/18/2025,14,1,LZ_NORTH,LZ,16.18,N,2025-04-18 13:00:00,82.1,18.7,477.0
04/15/2025,17,2,LZ_AEN,LZ,24.3,N,2025-04-15 16:00:00,81.3,7.1,508.0
04/15/2025,17,2,LZ_HOUSTON,LZ,29.37,N,2025-04-15 16:00:00,75.6,5.1,108.0
04/15/2025,17,2,LZ_NORTH,LZ,33.57,N,2025-04-15 16:00:00,73.5,11.9,967.0
04/15/2025,8,2,LZ_AEN,LZ,44.81,N,2025-04-15 07:00:00,67.1,6.5,0.0
04/15/2025,8,2,LZ_HOUSTON,LZ,44.81,N,2025-04-15 07:00:00,66.3,9.0,4.0
04/15/2025,8,2,LZ_NORTH,LZ,44.81,N,2025-04-15 07:00:00,59.7,9.0,6.0
04/18/2025,6,1,LZ_AEN,LZ,14.52,N,2025-04-18 05:00:00,69.1,8.5,0.0
04/18/2025,6,1,LZ_HOUSTON,LZ,14.96,N,2025-04-18 05:00:00,71.9,17.1,0.0
04/18/2025,6,1,LZ_NORTH,LZ,13.59,N,2025-04-18 05:00:00,69.3,14.8,0.0
04/15/2025,1,2,LZ_AEN,LZ,21.48,N,2025-04-15 00:00:00,71.5,10.4,0.0
04/15/2025,1,2,LZ_HOUSTON,LZ,21.58,N,2025-04-15 00:00:00,69.7,5.8,0.0
04/15/2025,1,2,LZ_NORTH,LZ,21.88,N,2025-04-15 00:00:00,71.4,13.0,0.0
04/14/2025,21,4,LZ_AEN,LZ,95.97,N,2025-04-14 20:00:00,83.9,4.2,0.0
04/14/2025,21,4,LZ_HOUSTON,LZ,77.78,N,2025-04-14 20:00:00,77.0,11.7,0.0
04/14/2025,21,4,LZ_NORTH,LZ,77.22,N,2025-04-14 20:00:00,78.7,12.3,0.0
04/14/2025,9,2,LZ_AEN,LZ,20.0,N,2025-04-14 08:00:00,66.0,8.7,68.0
04/14/2025,9,2,LZ_HOUSTON,LZ,17.64,N,2025-04-14 08:00:00,69.9,12.1,61.0
04/14/2025,9,2,LZ_NORTH,LZ,14.44,N,2025-04-14 08:00:00,64.1,10.9,94.0
04/14/2025,20,2,LZ_AEN,LZ,204.3,N,2025-04-14 19:00:00,88.1,7.9,54.0
04/14/2025,20,2,LZ_HOUSTON,LZ,87.93,N,2025-04-14 19:00:00,79.1,10.3,14.0
04/14/2025,20,2,LZ_NORTH,LZ,77.8,N,2025-04-14 19:00:00,82.5,10.5,36.0
04/12/2025,24,1,LZ_AEN,LZ,20.85,N,2025-04-12 23:00:00,72.8,8.4,0.0
04/12/2025,24,1,LZ_HOUSTON,LZ,20.6,N,2025-04-12 23:00:00,68.2,10.8,0.0
04/12/2025,24,1,LZ_NORTH,LZ,18.95,N,2025-04-12 23:00:00,72.4,14.3,0.0
04/15/2025,12,2,LZ_AEN,LZ,24.21,N,2025-04-15 11:00:00,71.9,17.3,383.0
04/15/2025,12,2,LZ_HOUSTON,LZ,24.59,N,2025-04-15 11:00:00,73.6,9.1,66.0
04/15/2025,12,2,LZ_NORTH,LZ,14.7,N,2025-04-15 11:00:00,66.9,10.8,1065.0
04/18/2025,15,1,LZ_AEN,LZ,21.8,N,2025-04-18 14:00:00,91.0,13.9,392.0
04/18/2025,15,1,LZ_HOUSTON,LZ,23.81,N,2025-04-18 14:00:00,83.0,18.2,951.0
04/18/2025,15,1,LZ_NORTH,LZ,22.93,N,2025-04-18 14:00:00,83.6,18.1,420.0
04/12/2025,2,1,LZ_AEN,LZ,19.63,N,2025-04-12 01:00:00,65.8,0.0,0.0
04/12/2025,2,1,LZ_HOUSTON,LZ,20.79,N,2025-04-12 01:00:00,72.1,0.2,0.0
04/12/2025,2,1,LZ_NORTH,LZ,19.46,N,2025-04-12 01:00:00,63.0,4.9,0.0
04/13/2025,10,1,LZ_AEN,LZ,-8.42,N,2025-04-13 09:00:00,66.3,9.1,293.0
04/13/2025,10,1,LZ_HOUSTON,LZ,-1.59,N,2025-04-13 09:00:00,68.5,10.4,47.0
04/13/2025,10,1,LZ_NORTH,LZ,-7.82,N,2025-04-13 09:00:00,67.7,13.7,282.0
04/15/2025,23,2,LZ_AEN,LZ,35.15,N,2025-04-15 22:00:00,75.8,6.6,0.0
04/15/2025,23,2,LZ_HOUSTON,LZ,34.13,N,2025-04-15 22:00:00,71.5,9.4,0.0
04/15/2025,23,2,LZ_NORTH,LZ,32.67,N,2025-04-15 22:00:00,64.1,3.8,0.0
04/14/2025,3,4,LZ_AEN,LZ,15.47,N,2025-04-14 02:00:00,65.5,6.8,0.0
04/14/2025,3,4,LZ_HOUSTON,LZ,17.14,N,2025-04-14 02:00:00,68.3,15.5,0.0
04/14/2025,3,4,LZ_NORTH,LZ,17.33,N,2025-04-14 02:00:00,71.4,17.5,0.0
04/13/2025,19,1,LZ_AEN,LZ,56.1,N,2025-04-13 18:00:00,89.7,10.0,332.0
04/13/2025,19,1,LZ_HOUSTON,LZ,23.54,N,2025-04-13 18:00:00,79.3,21.3,279.0
04/13/2025,19,1,LZ_NORTH,LZ,20.85,N,2025-04-13 18:00:00,89.1,14.5,329.0
04/12/2025,11,1,LZ_AEN,LZ,-2.37,N,2025-04-12 10:00:00,72.1,4.1,477.0
04/12/2025,11,1,LZ_HOUSTON,LZ,-1.5,N,2025-04-12 10:00:00,75.2,7.1,383.0
04/12/2025,11,1,LZ_NORTH,LZ,-2.77,N,2025-04-12 10:00:00,67.7,10.9,786.0
04/14/2025,12,2,LZ_AEN,LZ,1.51,N,2025-04-14 11:00:00,75.8,10.2,667.0
04/14/2025,12,2,LZ_HOUSTON,LZ,20.17,N,2025-04-14 11:00:00,75.7,11.0,630.0
04/14/2025,12,2,LZ_NORTH,LZ,24.47,N,2025-04-14 11:00:00,73.5,14.3,1012.0
04/13/2025,24,1,LZ_AEN,LZ,17.89,N,2025-04-13 23:00:00,71.5,9.1,0.0
04/13/2025,24,1,LZ_HOUSTON,LZ,18.68,N,2025-04-13 23:00:00,69.9,16.0,0.0
04/13/2025,24,1,LZ_NORTH,LZ,22.15,N,2025-04-13 23:00:00,76.7,14.2,0.0
04/15/2025,20,2,LZ_AEN,LZ,74.26,N,2025-04-15 19:00:00,80.0,5.2,39.0
04/15/2025,20,2,LZ_HOUSTON,LZ,74.26,N,2025-04-15 19:00:00,75.5,8.0,24.0
04/15/2025,20,2,LZ_NORTH,LZ,74.26,N,2025-04-15 19:00:00,72.3,8.7,40.0
04/14/2025,23,4,LZ_AEN,LZ,28.93,N,2025-04-14 22:00:00,78.5,9.1,0.0
04/14/2025,23,4,LZ_HOUSTON,LZ,28.84,N,2025-04-14 22:00:00,71.8,14.1,0.0
04/14/2025,23,4,LZ_NORTH,LZ,29.24,N,2025-04-14 22:00:00,75.0,11.6,0.0
04/15/2025,9,2,LZ_AEN,LZ,27.92,N,2025-04-15 08:00:00,67.9,13.2,19.0
04/15/2025,9,2,LZ_HOUSTON,LZ,27.92,N,2025-04-15 08:00:00,68.0,7.0,40.0
04/15/2025,9,2,LZ_NORTH,LZ,27.92,N,2025-04-15 08:00:00,59.5,6.6,55.0
04/15/2025,21,4,LZ_AEN,LZ,64.44,N,2025-04-15 20:00:00,78.1,4.3,0.0
04/15/2025,21,4,LZ_HOUSTON,LZ,62.87,N,2025-04-15 20:00:00,73.5,5.8,0.0
04/15/2025,21,4,LZ_NORTH,LZ,61.56,N,2025-04-15 20:00:00,69.3,4.3,0.0
04/14/2025,1,2,LZ_AEN,LZ,17.99,N,2025-04-14 00:00:00,68.6,7.3,0.0
04/14/2025,1,2,LZ_HOUSTON,LZ,19.73,N,2025-04-14 00:00:00,68.3,20.4,0.0
04/14/2025,1,2,LZ_NORTH,LZ,21.35,N,2025-04-14 00:00:00,75.3,16.1,0.0
04/13/2025,11,1,LZ_AEN,LZ,-16.19,N,2025-04-13 10:00:00,71.3,10.1,497.0
04/13/2025,11,1,LZ_HOUSTON,LZ,7.58,N,2025-04-13 10:00:00,72.2,16.7,358.0
04/13/2025,11,1,LZ_NORTH,LZ,-5.42,N,2025-04-13 10:00:00,73.3,16.7,820.0
04/15/2025,3,4,LZ_AEN,LZ,19.53,N,2025-04-15 02:00:00,69.6,1.8,0.0
04/15/2025,3,4,LZ_HOUSTON,LZ,19.69,N,2025-04-15 02:00:00,69.5,12.8,0.0
04/15/2025,3,4,LZ_NORTH,LZ,19.9,N,2025-04-15 02:00:00,66.9,16.0,0.0
04/11/2025,5,3,LZ_AEN,LZ,25.27,N,2025-04-11 04:00:00,61.0,0.9,0.0
04/11/2025,5,3,LZ_HOUSTON,LZ,25.34,N,2025-04-11 04:00:00,65.9,6.4,0.0
04/11/2025,5,3,LZ_NORTH,LZ,25.49,N,2025-04-11 04:00:00,65.6,4.1,0.0
04/11/2025,16,3,LZ_AEN,LZ,39.92,N,2025-04-11 15:00:00,87.2,6.8,804.0
04/11/2025,16,3,LZ_HOUSTON,LZ,52.94,N,2025-04-11 15:00:00,84.4,5.2,831.0
04/11/2025,16,3,LZ_NORTH,LZ,62.71,N,2025-04-11 15:00:00,80.3,7.1,1139.0
04/12/2025,10,1,LZ_AEN,LZ,-0.86,N,2025-04-12 09:00:00,66.6,2.4,279.0
04/12/2025,10,1,LZ_HOUSTON,LZ,-1.34,N,2025-04-12 09:00:00,69.9,10.9,47.0
04/12/2025,10,1,LZ_NORTH,LZ,-2.44,N,2025-04-12 09:00:00,63.1,8.9,193.0
04/15/2025,12,4,LZ_AEN,LZ,26.82,N,2025-04-15 11:00:00,71.9,17.3,383.0
04/15/2025,12,4,LZ_HOUSTON,LZ,25.96,N,2025-04-15 11:00:00,73.6,9.1,66.0
04/15/2025,12,4,LZ_NORTH,LZ,22.22,N,2025-04-15 11:00:00,66.9,10.8,1065.0
04/13/2025,2,1,LZ_AEN,LZ,16.15,N,2025-04-13 01:00:00,67.5,9.4,0.0
04/13/2025,2,1,LZ_HOUSTON,LZ,17.99,N,2025-04-13 01:00:00,67.9,10.6,0.0
04/13/2025,2,1,LZ_NORTH,LZ,16.52,N,2025-04-13 01:00:00,68.6,11.5,0.0
04/17/2025,23,3,LZ_AEN,LZ,19.01,N,2025-04-17 22:00:00,74.0,14.7,0.0
04/17/2025,23,3,LZ_HOUSTON,LZ,22.63,N,2025-04-17 22:00:00,71.9,14.4,0.0
04/17/2025,23,3,LZ_NORTH,LZ,25.46,N,2025-04-17 22:00:00,76.4,16.0,0.0
04/12/2025,16,2,LZ_AEN,LZ,15.3,N,2025-04-12 15:00:00,89.2,12.5,801.0
04/12/2025,16,2,LZ_HOUSTON,LZ,17.61,N,2025-04-12 15:00:00,82.5,8.3,819.0
04/12/2025,16,2,LZ_NORTH,LZ,-1.54,N,2025-04-12 15:00:00,80.5,13.2,1114.0
04/16/2025,20,3,LZ_AEN,LZ,68.65,N,2025-04-16 19:00:00,82.1,15.5,59.0
04/16/2025,20,3,LZ_HOUSTON,LZ,66.21,N,2025-04-16 19:00:00,75.3,18.9,25.0
04/16/2025,20,3,LZ_NORTH,LZ,79.37,N,2025-04-16 19:00:00,78.6,17.3,67.0
04/17/2025,12,3,LZ_AEN,LZ,7.21,N,2025-04-17 11:00:00,73.7,14.2,371.0
04/17/2025,12,3,LZ_HOUSTON,LZ,19.15,N,2025-04-17 11:00:00,77.5,17.1,582.0
04/17/2025,12,3,LZ_NORTH,LZ,17.98,N,2025-04-17 11:00:00,74.1,17.7,1107.0
04/18/2025,1,2,LZ_AEN,LZ,17.47,N,2025-04-18 00:00:00,71.7,16.4,0.0
04/18/2025,1,2,LZ_HOUSTON,LZ,20.19,N,2025-04-18 00:00:00,71.9,17.8,0.0
04/18/2025,1,2,LZ_NORTH,LZ,23.41,N,2025-04-18 00:00:00,73.1,14.7,0.0
04/15/2025,6,1,LZ_AEN,LZ,20.66,N,2025-04-15 05:00:00,67.1,1.6,0.0
04/15/2025,6,1,LZ_HOUSTON,LZ,20.7,N,2025-04-15 05:00:00,67.5,0.7,0.0
04/15/2025,6,1,LZ_NORTH,LZ,20.75,N,2025-04-15 05:00:00,62.2,10.9,0.0
04/13/2025,16,4,LZ_AEN,LZ,11.43,N,2025-04-13 15:00:00,91.4,16.3,809.0
04/13/2025,16,4,LZ_HOUSTON,LZ,22.66,N,2025-04-13 15:00:00,81.1,13.9,840.0
04/13/2025,16,4,LZ_NORTH,LZ,17.57,N,2025-04-13 15:00:00,88.2,19.5,1115.0
04/13/2025,7,4,LZ_AEN,LZ,13.05,N,2025-04-13 06:00:00,62.3,8.7,0.0
04/13/2025,7,4,LZ_HOUSTON,LZ,14.74,N,2025-04-13 06:00:00,66.1,11.6,0.0
04/13/2025,7,4,LZ_NORTH,LZ,14.78,N,2025-04-13 06:00:00,64.6,14.1,0.0
04/15/2025,15,1,LZ_AEN,LZ,23.7,N,2025-04-15 14:00:00,76.7,7.8,833.0
04/15/2025,15,1,LZ_HOUSTON,LZ,29.31,N,2025-04-15 14:00:00,73.9,7.2,104.0
04/15/2025,15,1,LZ_NORTH,LZ,26.97,N,2025-04-15 14:00:00,73.2,11.0,16.0
04/18/2025,12,2,LZ_AEN,LZ,2.72,N,2025-04-18 11:00:00,81.6,12.8,618.0
04/18/2025,12,2,LZ_HOUSTON,LZ,12.26,N,2025-04-18 11:00:00,79.5,26.6,464.0
04/18/2025,12,2,LZ_NORTH,LZ,14.59,N,2025-04-18 11:00:00,74.6,14.8,418.0
04/17/2025,1,3,LZ_AEN,LZ,23.42,N,2025-04-17 00:00:00,70.0,9.6,0.0
04/17/2025,1,3,LZ_HOUSTON,LZ,25.42,N,2025-04-17 00:00:00,68.3,13.1,0.0
04/17/2025,1,3,LZ_NORTH,LZ,28.99,N,2025-04-17 00:00:00,71.1,12.3,0.0
04/16/2025,9,3,LZ_AEN,LZ,12.56,N,2025-04-16 08:00:00,65.1,8.2,38.0
04/16/2025,9,3,LZ_HOUSTON,LZ,11.39,N,2025-04-16 08:00:00,68.6,8.5,32.0
04/16/2025,9,3,LZ_NORTH,LZ,8.61,N,2025-04-16 08:00:00,59.2,8.9,66.0
04/16/2025,23,2,LZ_AEN,LZ,29.08,N,2025-04-16 22:00:00,73.7,9.9,0.0
04/16/2025,23,2,LZ_HOUSTON,LZ,33.18,N,2025-04-16 22:00:00,70.1,12.2,0.0
04/16/2025,23,2,LZ_NORTH,LZ,40.17,N,2025-04-16 22:00:00,73.4,11.8,0.0
04/12/2025,19,2,LZ_AEN,LZ,15.36,N,2025-04-12 18:00:00,87.5,9.2,326.0
04/12/2025,19,2,LZ_HOUSTON,LZ,20.46,N,2025-04-12 18:00:00,80.6,14.6,251.0
04/12/2025,19,2,LZ_NORTH,LZ,7.08,N,2025-04-12 18:00:00,81.5,16.1,212.0
04/13/2025,16,2,LZ_AEN,LZ,7.11,N,2025-04-13 15:00:00,91.4,16.3,809.0
04/13/2025,16,2,LZ_HOUSTON,LZ,18.71,N,2025-04-13 15:00:00,81.1,13.9,840.0
04/13/2025,16,2,LZ_NORTH,LZ,23.93,N,2025-04-13 15:00:00,88.2,19.5,1115.0
04/18/2025,3,4,LZ_AEN,LZ,13.78,N,2025-04-18 02:00:00,70.0,11.5,0.0
04/18/2025,3,4,LZ_HOUSTON,LZ,16.56,N,2025-04-18 02:00:00,71.9,20.0,0.0
04/18/2025,3,4,LZ_NORTH,LZ,15.5,N,2025-04-18 02:00:00,71.0,17.8,0.0
04/18/2025,12,4,LZ_AEN,LZ,1.63,N,2025-04-18 11:00:00,81.6,12.8,618.0
04/18/2025,12,4,LZ_HOUSTON,LZ,13.41,N,2025-04-18 11:00:00,79.5,26.6,464.0
04/18/2025,12,4,LZ_NORTH,LZ,12.64,N,2025-04-18 11:00:00,74.6,14.8,418.0
04/13/2025,5,2,LZ_AEN,LZ,11.19,N,2025-04-13 04:00:00,63.7,7.6,0.0
04/13/2025,5,2,LZ_HOUSTON,LZ,14.49,N,2025-04-13 04:00:00,66.1,10.6,0.0
04/13/2025,5,2,LZ_NORTH,LZ,14.67,N,2025-04-13 04:00:00,67.5,12.3,0.0
04/16/2025,23,3,LZ_AEN,LZ,25.9,N,2025-04-16 22:00:00,73.7,9.9,0.0
04/16/2025,23,3,LZ_HOUSTON,LZ,29.34,N,2025-04-16 22:00:00,70.1,12.2,0.0
04/16/2025,23,3,LZ_NORTH,LZ,34.64,N,2025-04-16 22:00:00,73.4,11.8,0.0
04/17/2025,9,3,LZ_AEN,LZ,17.15,N,2025-04-17 08:00:00,69.2,11.6,38.0
04/17/2025,9,3,LZ_HOUSTON,LZ,19.46,N,2025-04-17 08:00:00,68.4,12.1,39.0
04/17/2025,9,3,LZ_NORTH,LZ,20.36,N,2025-04-17 08:00:00,66.1,11.3,95.0
04/16/2025,1,3,LZ_AEN,LZ,22.95,N,2025-04-16 00:00:00,73.9,4.4,0.0
04/16/2025,1,3,LZ_HOUSTON,LZ,22.2,N,2025-04-16 00:00:00,71.4,9.6,0.0
04/16/2025,1,3,LZ_NORTH,LZ,20.86,N,2025-04-16 00:00:00,61.1,3.5,0.0
04/14/2025,15,1,LZ_AEN,LZ,7.56,N,2025-04-14 14:00:00,87.4,6.9,870.0
04/14/2025,15,1,LZ_HOUSTON,LZ,22.57,N,2025-04-14 14:00:00,80.9,13.4,1014.0
04/14/2025,15,1,LZ_NORTH,LZ,27.73,N,2025-04-14 14:00:00,80.9,8.6,1195.0
04/12/2025,7,4,LZ_AEN,LZ,16.1,N,2025-04-12 06:00:00,60.5,0.0,0.0
04/12/2025,7,4,LZ_HOUSTON,LZ,17.47,N,2025-04-12 06:00:00,67.0,9.1,0.0
04/12/2025,7,4,LZ_NORTH,LZ,16.99,N,2025-04-12 06:00:00,56.8,6.5,0.0
04/18/2025,9,2,LZ_AEN,LZ,15.1,N,2025-04-18 08:00:00,70.9,8.6,49.0
04/18/2025,9,2,LZ_HOUSTON,LZ,14.71,N,2025-04-18 08:00:00,73.5,9.3,64.0
04/18/2025,9,2,LZ_NORTH,LZ,14.96,N,2025-04-18 08:00:00,69.2,15.0,76.0
04/12/2025,16,4,LZ_AEN,LZ,16.5,N,2025-04-12 15:00:00,89.2,12.5,801.0
04/12/2025,16,4,LZ_HOUSTON,LZ,17.43,N,2025-04-12 15:00:00,82.5,8.3,819.0
04/12/2025,16,4,LZ_NORTH,LZ,-2.34,N,2025-04-12 15:00:00,80.5,13.2,1114.0
04/14/2025,6,1,LZ_AEN,LZ,20.0,N,2025-04-14 05:00:00,66.1,11.7,0.0
04/14/2025,6,1,LZ_HOUSTON,LZ,20.82,N,2025-04-14 05:00:00,68.3,7.1,0.0
04/14/2025,6,1,LZ_NORTH,LZ,18.99,N,2025-04-14 05:00:00,65.7,11.5,0.0
04/16/2025,12,3,LZ_AEN,LZ,1.41,N,2025-04-16 11:00:00,74.3,9.2,791.0
04/16/2025,12,3,LZ_HOUSTON,LZ,15.6,N,2025-04-16 11:00:00,75.6,9.6,283.0
04/16/2025,12,3,LZ_NORTH,LZ,5.78,N,2025-04-16 11:00:00,71.9,10.3,1017.0
04/17/2025,20,3,LZ_AEN,LZ,30.98,N,2025-04-17 19:00:00,82.7,12.3,34.0
04/17/2025,20,3,LZ_HOUSTON,LZ,31.35,N,2025-04-17 19:00:00,75.6,20.4,16.0
04/17/2025,20,3,LZ_NORTH,LZ,38.84,N,2025-04-17 19:00:00,81.3,13.4,44.0
04/13/2025,19,4,LZ_AEN,LZ,99.23,N,2025-04-13 18:00:00,89.7,10.0,332.0
04/13/2025,19,4,LZ_HOUSTON,LZ,62.72,N,2025-04-13 18:00:00,79.3,21.3,279.0
04/13/2025,19,4,LZ_NORTH,LZ,48.76,N,2025-04-13 18:00:00,89.1,14.5,329.0
04/12/2025,11,4,LZ_AEN,LZ,-4.73,N,2025-04-12 10:00:00,72.1,4.1,477.0
04/12/2025,11,4,LZ_HOUSTON,LZ,1.69,N,2025-04-12 10:00:00,75.2,7.1,383.0
04/12/2025,11,4,LZ_NORTH,LZ,-4.28,N,2025-04-12 10:00:00,67.7,10.9,786.0
04/16/2025,17,3,LZ_AEN,LZ,20.6,N,2025-04-16 16:00:00,83.1,13.5,744.0
04/16/2025,17,3,LZ_HOUSTON,LZ,37.37,N,2025-04-16 16:00:00,80.7,13.1,541.0
04/16/2025,17,3,LZ_NORTH,LZ,19.07,N,2025-04-16 16:00:00,80.1,17.2,618.0
04/16/2025,8,3,LZ_AEN,LZ,19.91,N,2025-04-16 07:00:00,64.5,6.4,0.0
04/16/2025,8,3,LZ_HOUSTON,LZ,19.41,N,2025-04-16 07:00:00,65.9,6.4,8.0
04/16/2025,8,3,LZ_NORTH,LZ,18.52,N,2025-04-16 07:00:00,56.9,7.6,7.0
04/13/2025,22,2,LZ_AEN,LZ,28.46,N,2025-04-13 21:00:00,77.8,11.7,0.0
04/13/2025,22,2,LZ_HOUSTON,LZ,26.38,N,2025-04-13 21:00:00,73.5,16.4,0.0
04/13/2025,22,2,LZ_NORTH,LZ,31.53,N,2025-04-13 21:00:00,81.6,15.4,0.0
04/11/2025,24,4,LZ_AEN,LZ,20.21,N,2025-04-11 23:00:00,72.3,2.6,0.0
04/11/2025,24,4,LZ_HOUSTON,LZ,19.57,N,2025-04-11 23:00:00,77.8,8.7,0.0
04/11/2025,24,4,LZ_NORTH,LZ,17.66,N,2025-04-11 23:00:00,66.5,3.5,0.0
04/13/2025,8,4,LZ_AEN,LZ,-0.52,N,2025-04-13 07:00:00,62.3,8.7,0.0
04/13/2025,8,4,LZ_HOUSTON,LZ,-0.6,N,2025-04-13 07:00:00,66.1,11.7,3.0
04/13/2025,8,4,LZ_NORTH,LZ,-2.33,N,2025-04-13 07:00:00,62.8,13.2,5.0
04/14/2025,14,1,LZ_AEN,LZ,11.99,N,2025-04-14 13:00:00,82.8,7.9,821.0
04/14/2025,14,1,LZ_HOUSTON,LZ,30.34,N,2025-04-14 13:00:00,79.3,8.6,950.0
04/14/2025,14,1,LZ_NORTH,LZ,31.33,N,2025-04-14 13:00:00,79.9,9.3,675.0
04/13/2025,4,2,LZ_AEN,LZ,12.44,N,2025-04-13 03:00:00,64.5,7.6,0.0
04/13/2025,4,2,LZ_HOUSTON,LZ,14.99,N,2025-04-13 03:00:00,66.2,11.7,0.0
04/13/2025,4,2,LZ_NORTH,LZ,14.3,N,2025-04-13 03:00:00,68.3,11.9,0.0
04/12/2025,22,4,LZ_AEN,LZ,23.62,N,2025-04-12 21:00:00,79.3,9.7,0.0
04/12/2025,22,4,LZ_HOUSTON,LZ,22.85,N,2025-04-12 21:00:00,71.7,16.2,0.0
04/12/2025,22,4,LZ_NORTH,LZ,22.22,N,2025-04-12 21:00:00,75.7,11.4,0.0
04/13/2025,19,2,LZ_AEN,LZ,61.07,N,2025-04-13 18:00:00,89.7,10.0,332.0
04/13/2025,19,2,LZ_HOUSTON,LZ,25.5,N,2025-04-13 18:00:00,79.3,21.3,279.0
04/13/2025,19,2,LZ_NORTH,LZ,21.01,N,2025-04-13 18:00:00,89.1,14.5,329.0
04/14/2025,21,1,LZ_AEN,LZ,128.97,N,2025-04-14 20:00:00,83.9,4.2,0.0
04/14/2025,21,1,LZ_HOUSTON,LZ,90.11,N,2025-04-14 20:00:00,77.0,11.7,0.0
04/14/2025,21,1,LZ_NORTH,LZ,90.89,N,2025-04-14 20:00:00,78.7,12.3,0.0
04/13/2025,13,2,LZ_AEN,LZ,-2.35,N,2025-04-13 12:00:00,83.7,13.0,797.0
04/13/2025,13,2,LZ_HOUSTON,LZ,20.65,N,2025-04-13 12:00:00,77.8,16.1,842.0
04/13/2025,13,2,LZ_NORTH,LZ,2.44,N,2025-04-13 12:00:00,80.4,19.4,1187.0
04/17/2025,1,4,LZ_AEN,LZ,20.36,N,2025-04-17 00:00:00,70.0,9.6,0.0
04/17/2025,1,4,LZ_HOUSTON,LZ,21.57,N,2025-04-17 00:00:00,68.3,13.1,0.0
04/17/2025,1,4,LZ_NORTH,LZ,24.53,N,2025-04-17 00:00:00,71.1,12.3,0.0
04/15/2025,14,1,LZ_AEN,LZ,21.6,N,2025-04-15 13:00:00,74.6,14.9,277.0
04/15/2025,14,1,LZ_HOUSTON,LZ,27.78,N,2025-04-15 13:00:00,73.9,9.7,144.0
04/15/2025,14,1,LZ_NORTH,LZ,29.76,N,2025-04-15 13:00:00,71.2,10.1,53.0
04/12/2025,8,4,LZ_AEN,LZ,3.89,N,2025-04-12 07:00:00,59.8,0.0,0.0
04/12/2025,8,4,LZ_HOUSTON,LZ,3.86,N,2025-04-12 07:00:00,65.2,10.2,3.0
04/12/2025,8,4,LZ_NORTH,LZ,2.92,N,2025-04-12 07:00:00,57.1,6.9,4.0
04/12/2025,24,4,LZ_AEN,LZ,17.24,N,2025-04-12 23:00:00,72.8,8.4,0.0
04/12/2025,24,4,LZ_HOUSTON,LZ,17.91,N,2025-04-12 23:00:00,68.2,10.8,0.0
04/12/2025,24,4,LZ_NORTH,LZ,17.24,N,2025-04-12 23:00:00,72.4,14.3,0.0
04/12/2025,22,2,LZ_AEN,LZ,26.11,N,2025-04-12 21:00:00,79.3,9.7,0.0
04/12/2025,22,2,LZ_HOUSTON,LZ,24.94,N,2025-04-12 21:00:00,71.7,16.2,0.0
04/12/2025,22,2,LZ_NORTH,LZ,23.39,N,2025-04-12 21:00:00,75.7,11.4,0.0
04/17/2025,8,3,LZ_AEN,LZ,53.82,N,2025-04-17 07:00:00,68.4,9.6,0.0
04/17/2025,8,3,LZ_HOUSTON,LZ,58.17,N,2025-04-17 07:00:00,68.1,11.8,8.0
04/17/2025,8,3,LZ_NORTH,LZ,58.66,N,2025-04-17 07:00:00,66.1,12.6,12.0
04/17/2025,17,3,LZ_AEN,LZ,27.25,N,2025-04-17 16:00:00,86.5,11.7,688.0
04/17/2025,17,3,LZ_HOUSTON,LZ,27.07,N,2025-04-17 16:00:00,81.0,22.3,304.0
04/17/2025,17,3,LZ_NORTH,LZ,20.55,N,2025-04-17 16:00:00,81.3,20.1,549.0
04/13/2025,11,4,LZ_AEN,LZ,-9.98,N,2025-04-13 10:00:00,71.3,10.1,497.0
04/13/2025,11,4,LZ_HOUSTON,LZ,11.07,N,2025-04-13 10:00:00,72.2,16.7,358.0
04/13/2025,11,4,LZ_NORTH,LZ,-4.06,N,2025-04-13 10:00:00,73.3,16.7,820.0
04/18/2025,8,2,LZ_AEN,LZ,18.74,N,2025-04-18 07:00:00,70.1,11.2,9.0
04/18/2025,8,2,LZ_HOUSTON,LZ,18.0,N,2025-04-18 07:00:00,71.9,17.3,8.0
04/18/2025,8,2,LZ_NORTH,LZ,16.13,N,2025-04-18 07:00:00,68.7,15.2,12.0
04/12/2025,19,4,LZ_AEN,LZ,89.64,N,2025-04-12 18:00:00,87.5,9.2,326.0
04/12/2025,19,4,LZ_HOUSTON,LZ,38.67,N,2025-04-12 18:00:00,80.6,14.6,251.0
04/12/2025,19,4,LZ_NORTH,LZ,23.74,N,2025-04-12 18:00:00,81.5,16.1,212.0
04/12/2025,13,2,LZ_AEN,LZ,-0.97,N,2025-04-12 12:00:00,81.6,10.0,778.0
04/12/2025,13,2,LZ_HOUSTON,LZ,13.56,N,2025-04-12 12:00:00,79.1,10.5,824.0
04/12/2025,13,2,LZ_NORTH,LZ,-5.06,N,2025-04-12 12:00:00,74.9,11.5,1176.0
