DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag,timestamp
04/12/2025,4,3,LZ_NORTH,LZ,16.44,N,2025-04-12 03:00:00
04/12/2025,4,3,LZ_NORTH,LZEW,16.44,N,2025-04-12 03:00:00
04/15/2025,18,1,LZ_AEN,LZEW,38.29,N,2025-04-15 17:00:00
04/15/2025,18,1,LZ_AEN,LZ,38.29,N,2025-04-15 17:00:00
04/15/2025,18,1,LZ_HOUSTON,LZEW,32.75,N,2025-04-15 17:00:00
04/15/2025,18,1,LZ_HOUSTON,LZ,32.75,N,2025-04-15 17:00:00
04/15/2025,18,1,LZ_NORTH,LZEW,20.1,N,2025-04-15 17:00:00
04/15/2025,18,1,LZ_NORTH,LZ,20.11,N,2025-04-15 17:00:00
04/18/2025,13,2,LZ_AEN,LZEW,8.09,N,2025-04-18 12:00:00
04/18/2025,13,2,LZ_AEN,LZ,8.08,N,2025-04-18 12:00:00
04/18/2025,13,2,LZ_HOUSTON,LZ,16.56,N,2025-04-18 12:00:00
04/18/2025,13,2,LZ_HOUSTON,LZEW,16.56,N,2025-04-18 12:00:00
04/18/2025,13,2,LZ_NORTH,LZ,19.23,N,2025-04-18 12:00:00
04/18/2025,13,2,LZ_NORTH,LZEW,19.23,N,2025-04-18 12:00:00
04/18/2025,4,2,LZ_AEN,LZEW,13.3,N,2025-04-18 03:00:00
04/18/2025,4,2,LZ_AEN,LZ,13.3,N,2025-04-18 03:00:00
04/18/2025,4,2,LZ_HOUSTON,LZ,16.21,N,2025-04-18 03:00:00
04/18/2025,4,2,LZ_HOUSTON,LZEW,16.21,N,2025-04-18 03:00:00
04/18/2025,4,2,LZ_NORTH,LZ,15.55,N,2025-04-18 03:00:00
04/18/2025,4,2,LZ_NORTH,LZEW,15.55,N,2025-04-18 03:00:00
04/15/2025,7,1,LZ_AEN,LZ,31.11,N,2025-04-15 06:00:00
04/15/2025,7,1,LZ_AEN,LZEW,31.15,N,2025-04-15 06:00:00
04/15/2025,7,1,LZ_HOUSTON,LZ,31.12,N,2025-04-15 06:00:00
04/15/2025,7,1,LZ_HOUSTON,LZEW,31.15,N,2025-04-15 06:00:00
04/15/2025,7,1,LZ_NORTH,LZ,31.14,N,2025-04-15 06:00:00
04/15/2025,7,1,LZ_NORTH,LZEW,31.18,N,2025-04-15 06:00:00
04/13/2025,15,4,LZ_AEN,LZEW,0.86,N,2025-04-13 14:00:00
04/13/2025,15,4,LZ_AEN,LZ,0.86,N,2025-04-13 14:00:00
04/13/2025,15,4,LZ_HOUSTON,LZ,23.55,N,2025-04-13 14:00:00
04/13/2025,15,4,LZ_HOUSTON,LZEW,23.54,N,2025-04-13 14:00:00
04/13/2025,15,4,LZ_NORTH,LZ,15.89,N,2025-04-13 14:00:00
04/13/2025,15,4,LZ_NORTH,LZEW,15.91,N,2025-04-13 14:00:00
04/17/2025,13,3,LZ_AEN,LZEW,2.62,N,2025-04-17 12:00:00
04/17/2025,13,3,LZ_AEN,LZ,2.62,N,2025-04-17 12:00:00
04/17/2025,13,3,LZ_HOUSTON,LZEW,21.52,N,2025-04-17 12:00:00
04/17/2025,13,3,LZ_HOUSTON,LZ,21.51,N,2025-04-17 12:00:00
04/17/2025,13,3,LZ_NORTH,LZ,21.3,N,2025-04-17 12:00:00
04/17/2025,13,3,LZ_NORTH,LZEW,21.29,N,2025-04-17 12:00:00
04/13/2025,24,2,LZ_AEN,LZ,17.87,N,2025-04-13 23:00:00
04/13/2025,24,2,LZ_AEN,LZEW,17.87,N,2025-04-13 23:00:00
04/13/2025,24,2,LZ_HOUSTON,LZEW,18.77,N,2025-04-13 23:00:00
04/13/2025,24,2,LZ_HOUSTON,LZ,18.77,N,2025-04-13 23:00:00
04/13/2025,24,2,LZ_NORTH,LZ,22.24,N,2025-04-13 23:00:00
04/13/2025,24,2,LZ_NORTH,LZEW,22.24,N,2025-04-13 23:00:00
04/12/2025,2,4,LZ_AEN,LZEW,16.91,N,2025-04-12 01:00:00
04/12/2025,2,4,LZ_AEN,LZ,16.91,N,2025-04-12 01:00:00
04/12/2025,2,4,LZ_HOUSTON,LZ,18.42,N,2025-04-12 01:00:00
04/12/2025,2,4,LZ_HOUSTON,LZEW,18.42,N,2025-04-12 01:00:00
04/12/2025,2,4,LZ_NORTH,LZ,18.17,N,2025-04-12 01:00:00
04/12/2025,2,4,LZ_NORTH,LZEW,18.18,N,2025-04-12 01:00:00
04/15/2025,20,1,LZ_AEN,LZEW,56.8,N,2025-04-15 19:00:00
04/15/2025,20,1,LZ_AEN,LZ,56.82,N,2025-04-15 19:00:00
04/15/2025,20,1,LZ_HOUSTON,LZEW,56.79,N,2025-04-15 19:00:00
04/15/2025,20,1,LZ_HOUSTON,LZ,56.81,N,2025-04-15 19:00:00
04/15/2025,20,1,LZ_NORTH,LZ,56.82,N,2025-04-15 19:00:00
04/15/2025,20,1,LZ_NORTH,LZEW,56.8,N,2025-04-15 19:00:00
04/14/2025,12,1,LZ_AEN,LZEW,5.19,N,2025-04-14 11:00:00
04/14/2025,12,1,LZ_AEN,LZ,5.2,N,2025-04-14 11:00:00
04/14/2025,12,1,LZ_HOUSTON,LZEW,22.01,N,2025-04-14 11:00:00
04/14/2025,12,1,LZ_HOUSTON,LZ,22.01,N,2025-04-14 11:00:00
04/14/2025,12,1,LZ_NORTH,LZ,27.24,N,2025-04-14 11:00:00
04/14/2025,12,1,LZ_NORTH,LZEW,27.25,N,2025-04-14 11:00:00
04/16/2025,6,3,LZ_AEN,LZEW,22.36,N,2025-04-16 05:00:00
04/16/2025,6,3,LZ_AEN,LZ,22.36,N,2025-04-16 05:00:00
04/16/2025,6,3,LZ_HOUSTON,LZEW,20.43,N,2025-04-16 05:00:00
04/16/2025,6,3,LZ_HOUSTON,LZ,20.43,N,2025-04-16 05:00:00
04/16/2025,6,3,LZ_NORTH,LZ,16.97,N,2025-04-16 05:00:00
04/16/2025,6,3,LZ_NORTH,LZEW,16.97,N,2025-04-16 05:00:00
04/16/2025,15,3,LZ_AEN,LZ,5.17,N,2025-04-16 14:00:00
04/16/2025,15,3,LZ_AEN,LZEW,5.17,N,2025-04-16 14:00:00
04/16/2025,15,3,LZ_HOUSTON,LZEW,36.6,N,2025-04-16 14:00:00
04/16/2025,15,3,LZ_HOUSTON,LZ,36.6,N,2025-04-16 14:00:00
04/16/2025,15,3,LZ_NORTH,LZEW,31.11,N,2025-04-16 14:00:00
04/16/2025,15,3,LZ_NORTH,LZ,31.11,N,2025-04-16 14:00:00
04/14/2025,1,1,LZ_AEN,LZEW,18.14,N,2025-04-14 00:00:00
04/14/2025,1,1,LZ_AEN,LZ,18.14,N,2025-04-14 00:00:00
04/14/2025,1,1,LZ_HOUSTON,LZ,19.2,N,2025-04-14 00:00:00
04/14/2025,1,1,LZ_HOUSTON,LZEW,19.2,N,2025-04-14 00:00:00
04/14/2025,1,1,LZ_NORTH,LZ,23.36,N,2025-04-14 00:00:00
04/14/2025,1,1,LZ_NORTH,LZEW,23.36,N,2025-04-14 00:00:00
04/12/2025,13,4,LZ_AEN,LZEW,3.9,N,2025-04-12 12:00:00
04/12/2025,13,4,LZ_AEN,LZ,3.9,N,2025-04-12 12:00:00
04/12/2025,13,4,LZ_HOUSTON,LZEW,16.67,N,2025-04-12 12:00:00
04/12/2025,13,4,LZ_HOUSTON,LZ,16.66,N,2025-04-12 12:00:00
04/12/2025,13,4,LZ_NORTH,LZEW,-3.96,N,2025-04-12 12:00:00
04/12/2025,13,4,LZ_NORTH,LZ,-3.96,N,2025-04-12 12:00:00
04/15/2025,9,1,LZ_AEN,LZEW,40.6,N,2025-04-15 08:00:00
04/15/2025,9,1,LZ_AEN,LZ,40.6,N,2025-04-15 08:00:00
04/15/2025,9,1,LZ_HOUSTON,LZ,40.16,N,2025-04-15 08:00:00
04/15/2025,9,1,LZ_HOUSTON,LZEW,40.16,N,2025-04-15 08:00:00
04/15/2025,9,1,LZ_NORTH,LZ,40.43,N,2025-04-15 08:00:00
04/15/2025,9,1,LZ_NORTH,LZEW,40.43,N,2025-04-15 08:00:00
04/18/2025,6,4,LZ_AEN,LZEW,18.0,N,2025-04-18 05:00:00
04/18/2025,6,4,LZ_AEN,LZ,18.0,N,2025-04-18 05:00:00
04/18/2025,6,4,LZ_HOUSTON,LZEW,17.52,N,2025-04-18 05:00:00
04/18/2025,6,4,LZ_HOUSTON,LZ,17.52,N,2025-04-18 05:00:00
04/18/2025,6,4,LZ_NORTH,LZEW,15.06,N,2025-04-18 05:00:00
04/18/2025,6,4,LZ_NORTH,LZ,15.05,N,2025-04-18 05:00:00
04/13/2025,11,2,LZ_AEN,LZEW,-14.17,N,2025-04-13 10:00:00
04/13/2025,11,2,LZ_AEN,LZ,-14.17,N,2025-04-13 10:00:00
04/13/2025,11,2,LZ_HOUSTON,LZEW,8.53,N,2025-04-13 10:00:00
04/13/2025,11,2,LZ_HOUSTON,LZ,8.53,N,2025-04-13 10:00:00
04/13/2025,11,2,LZ_NORTH,LZ,-4.25,N,2025-04-13 10:00:00
04/13/2025,11,2,LZ_NORTH,LZEW,-4.25,N,2025-04-13 10:00:00
04/13/2025,2,2,LZ_AEN,LZEW,15.87,N,2025-04-13 01:00:00
04/13/2025,2,2,LZ_AEN,LZ,15.87,N,2025-04-13 01:00:00
04/13/2025,2,2,LZ_HOUSTON,LZEW,17.68,N,2025-04-13 01:00:00
04/13/2025,2,2,LZ_HOUSTON,LZ,17.68,N,2025-04-13 01:00:00
04/13/2025,2,2,LZ_NORTH,LZ,16.73,N,2025-04-13 01:00:00
04/13/2025,2,2,LZ_NORTH,LZEW,16.73,N,2025-04-13 01:00:00
04/12/2025,20,4,LZ_AEN,LZ,25.82,N,2025-04-12 19:00:00
04/12/2025,20,4,LZ_AEN,LZEW,25.82,N,2025-04-12 19:00:00
04/12/2025,20,4,LZ_HOUSTON,LZEW,30.23,N,2025-04-12 19:00:00
04/12/2025,20,4,LZ_HOUSTON,LZ,30.23,N,2025-04-12 19:00:00
04/12/2025,20,4,LZ_NORTH,LZEW,26.26,N,2025-04-12 19:00:00
04/12/2025,20,4,LZ_NORTH,LZ,26.26,N,2025-04-12 19:00:00
04/12/2025,10,2,LZ_AEN,LZEW,-1.88,N,2025-04-12 09:00:00
04/12/2025,10,2,LZ_AEN,LZ,-1.88,N,2025-04-12 09:00:00
04/12/2025,10,2,LZ_HOUSTON,LZEW,-1.83,N,2025-04-12 09:00:00
04/12/2025,10,2,LZ_HOUSTON,LZ,-1.83,N,2025-04-12 09:00:00
04/12/2025,10,2,LZ_NORTH,LZ,-2.82,N,2025-04-12 09:00:00
04/12/2025,10,2,LZ_NORTH,LZEW,-2.82,N,2025-04-12 09:00:00
04/14/2025,9,1,LZ_AEN,LZEW,23.33,N,2025-04-14 08:00:00
04/14/2025,9,1,LZ_AEN,LZ,23.33,N,2025-04-14 08:00:00
04/14/2025,9,1,LZ_HOUSTON,LZEW,20.16,N,2025-04-14 08:00:00
04/14/2025,9,1,LZ_HOUSTON,LZ,20.17,N,2025-04-14 08:00:00
04/14/2025,9,1,LZ_NORTH,LZ,15.96,N,2025-04-14 08:00:00
04/14/2025,9,1,LZ_NORTH,LZEW,15.96,N,2025-04-14 08:00:00
04/13/2025,13,4,LZ_AEN,LZEW,-0.43,N,2025-04-13 12:00:00
04/13/2025,13,4,LZ_AEN,LZ,-0.43,N,2025-04-13 12:00:00
04/13/2025,13,4,LZ_HOUSTON,LZEW,20.05,N,2025-04-13 12:00:00
04/13/2025,13,4,LZ_HOUSTON,LZ,20.05,N,2025-04-13 12:00:00
04/13/2025,13,4,LZ_NORTH,LZEW,3.98,N,2025-04-13 12:00:00
04/13/2025,13,4,LZ_NORTH,LZ,3.98,N,2025-04-13 12:00:00
04/15/2025,1,1,LZ_AEN,LZEW,22.36,N,2025-04-15 00:00:00
04/15/2025,1,1,LZ_AEN,LZ,22.36,N,2025-04-15 00:00:00
04/15/2025,1,1,LZ_HOUSTON,LZEW,22.45,N,2025-04-15 00:00:00
04/15/2025,1,1,LZ_HOUSTON,LZ,22.45,N,2025-04-15 00:00:00
04/15/2025,1,1,LZ_NORTH,LZEW,22.77,N,2025-04-15 00:00:00
04/15/2025,1,1,LZ_NORTH,LZ,22.77,N,2025-04-15 00:00:00
04/18/2025,6,2,LZ_AEN,LZEW,16.08,N,2025-04-18 05:00:00
04/18/2025,6,2,LZ_AEN,LZ,16.08,N,2025-04-18 05:00:00
04/18/2025,6,2,LZ_HOUSTON,LZEW,17.04,N,2025-04-18 05:00:00
04/18/2025,6,2,LZ_HOUSTON,LZ,17.04,N,2025-04-18 05:00:00
04/18/2025,6,2,LZ_NORTH,LZEW,14.13,N,2025-04-18 05:00:00
04/18/2025,6,2,LZ_NORTH,LZ,14.13,N,2025-04-18 05:00:00
04/17/2025,15,3,LZ_AEN,LZEW,18.34,N,2025-04-17 14:00:00
04/17/2025,15,3,LZ_AEN,LZ,18.35,N,2025-04-17 14:00:00
04/17/2025,15,3,LZ_HOUSTON,LZEW,25.24,N,2025-04-17 14:00:00
04/17/2025,15,3,LZ_HOUSTON,LZ,25.25,N,2025-04-17 14:00:00
04/17/2025,15,3,LZ_NORTH,LZ,17.2,N,2025-04-17 14:00:00
04/17/2025,15,3,LZ_NORTH,LZEW,17.22,N,2025-04-17 14:00:00
04/17/2025,6,3,LZ_AEN,LZEW,27.57,N,2025-04-17 05:00:00
04/17/2025,6,3,LZ_AEN,LZ,27.56,N,2025-04-17 05:00:00
04/17/2025,6,3,LZ_HOUSTON,LZ,32.15,N,2025-04-17 05:00:00
04/17/2025,6,3,LZ_HOUSTON,LZEW,32.16,N,2025-04-17 05:00:00
04/17/2025,6,3,LZ_NORTH,LZ,35.53,N,2025-04-17 05:00:00
04/17/2025,6,3,LZ_NORTH,LZEW,35.54,N,2025-04-17 05:00:00
04/15/2025,12,1,LZ_AEN,LZ,25.62,N,2025-04-15 11:00:00
04/15/2025,12,1,LZ_AEN,LZEW,25.62,N,2025-04-15 11:00:00
04/15/2025,12,1,LZ_HOUSTON,LZEW,22.04,N,2025-04-15 11:00:00
04/15/2025,12,1,LZ_HOUSTON,LZ,22.04,N,2025-04-15 11:00:00
04/15/2025,12,1,LZ_NORTH,LZ,10.25,N,2025-04-15 11:00:00
04/15/2025,12,1,LZ_NORTH,LZEW,10.26,N,2025-04-15 11:00:00
04/14/2025,20,1,LZ_AEN,LZEW,173.97,N,2025-04-14 19:00:00
04/14/2025,20,1,LZ_AEN,LZ,174.0,N,2025-04-14 19:00:00
04/14/2025,20,1,LZ_HOUSTON,LZEW,74.59,N,2025-04-14 19:00:00
04/14/2025,20,1,LZ_HOUSTON,LZ,74.59,N,2025-04-14 19:00:00
04/14/2025,20,1,LZ_NORTH,LZ,66.78,N,2025-04-14 19:00:00
04/14/2025,20,1,LZ_NORTH,LZEW,66.8,N,2025-04-14 19:00:00
04/13/2025,2,4,LZ_AEN,LZEW,15.31,N,2025-04-13 01:00:00
04/13/2025,2,4,LZ_AEN,LZ,15.31,N,2025-04-13 01:00:00
04/13/2025,2,4,LZ_HOUSTON,LZEW,16.98,N,2025-04-13 01:00:00
04/13/2025,2,4,LZ_HOUSTON,LZ,16.98,N,2025-04-13 01:00:00
04/13/2025,2,4,LZ_NORTH,LZEW,16.59,N,2025-04-13 01:00:00
04/13/2025,2,4,LZ_NORTH,LZ,16.59,N,2025-04-13 01:00:00
04/12/2025,24,2,LZ_AEN,LZEW,20.34,N,2025-04-12 23:00:00
04/12/2025,24,2,LZ_AEN,LZ,20.34,N,2025-04-12 23:00:00
04/12/2025,24,2,LZ_HOUSTON,LZ,20.66,N,2025-04-12 23:00:00
04/12/2025,24,2,LZ_HOUSTON,LZEW,20.66,N,2025-04-12 23:00:00
04/12/2025,24,2,LZ_NORTH,LZ,19.24,N,2025-04-12 23:00:00
04/12/2025,24,2,LZ_NORTH,LZEW,19.25,N,2025-04-12 23:00:00
04/13/2025,10,2,LZ_AEN,LZEW,-12.16,N,2025-04-13 09:00:00
04/13/2025,10,2,LZ_AEN,LZ,-12.15,N,2025-04-13 09:00:00
04/13/2025,10,2,LZ_HOUSTON,LZEW,-0.49,N,2025-04-13 09:00:00
04/13/2025,10,2,LZ_HOUSTON,LZ,-0.49,N,2025-04-13 09:00:00
04/13/2025,10,2,LZ_NORTH,LZ,-10.4,N,2025-04-13 09:00:00
04/13/2025,10,2,LZ_NORTH,LZEW,-10.41,N,2025-04-13 09:00:00
04/13/2025,20,4,LZ_AEN,LZEW,56.11,N,2025-04-13 19:00:00
04/13/2025,20,4,LZ_AEN,LZ,56.09,N,2025-04-13 19:00:00
04/13/2025,20,4,LZ_HOUSTON,LZEW,41.72,N,2025-04-13 19:00:00
04/13/2025,20,4,LZ_HOUSTON,LZ,41.72,N,2025-04-13 19:00:00
04/13/2025,20,4,LZ_NORTH,LZ,42.88,N,2025-04-13 19:00:00
04/13/2025,20,4,LZ_NORTH,LZEW,42.89,N,2025-04-13 19:00:00
04/12/2025,2,2,LZ_AEN,LZEW,17.57,N,2025-04-12 01:00:00
04/12/2025,2,2,LZ_AEN,LZ,17.57,N,2025-04-12 01:00:00
04/12/2025,2,2,LZ_HOUSTON,LZ,18.66,N,2025-04-12 01:00:00
04/12/2025,2,2,LZ_HOUSTON,LZEW,18.66,N,2025-04-12 01:00:00
04/12/2025,2,2,LZ_NORTH,LZ,17.05,N,2025-04-12 01:00:00
04/12/2025,2,2,LZ_NORTH,LZEW,17.05,N,2025-04-12 01:00:00
04/13/2025,4,3,LZ_AEN,LZ,12.79,N,2025-04-13 03:00:00
04/13/2025,4,3,LZ_AEN,LZEW,12.79,N,2025-04-13 03:00:00
04/13/2025,4,3,LZ_HOUSTON,LZEW,15.25,N,2025-04-13 03:00:00
04/13/2025,4,3,LZ_HOUSTON,LZ,15.25,N,2025-04-13 03:00:00
04/13/2025,4,3,LZ_NORTH,LZEW,14.92,N,2025-04-13 03:00:00
04/13/2025,4,3,LZ_NORTH,LZ,14.92,N,2025-04-13 03:00:00
04/12/2025,11,2,LZ_AEN,LZEW,-2.85,N,2025-04-12 10:00:00
04/12/2025,11,2,LZ_AEN,LZ,-2.85,N,2025-04-12 10:00:00
04/12/2025,11,2,LZ_HOUSTON,LZEW,0.31,N,2025-04-12 10:00:00
04/12/2025,11,2,LZ_HOUSTON,LZ,0.31,N,2025-04-12 10:00:00
04/12/2025,11,2,LZ_NORTH,LZ,-2.41,N,2025-04-12 10:00:00
04/12/2025,11,2,LZ_NORTH,LZEW,-2.41,N,2025-04-12 10:00:00
04/15/2025,23,1,LZ_AEN,LZEW,35.32,N,2025-04-15 22:00:00
04/15/2025,23,1,LZ_AEN,LZ,35.32,N,2025-04-15 22:00:00
04/15/2025,23,1,LZ_HOUSTON,LZ,34.81,N,2025-04-15 22:00:00
04/15/2025,23,1,LZ_HOUSTON,LZEW,34.81,N,2025-04-15 22:00:00
04/15/2025,23,1,LZ_NORTH,LZ,33.95,N,2025-04-15 22:00:00
04/15/2025,23,1,LZ_NORTH,LZEW,33.95,N,2025-04-15 22:00:00
04/18/2025,9,4,LZ_AEN,LZEW,14.53,N,2025-04-18 08:00:00
04/18/2025,9,4,LZ_AEN,LZ,14.53,N,2025-04-18 08:00:00
04/18/2025,9,4,LZ_HOUSTON,LZEW,14.25,N,2025-04-18 08:00:00
04/18/2025,9,4,LZ_HOUSTON,LZ,14.25,N,2025-04-18 08:00:00
04/18/2025,9,4,LZ_NORTH,LZ,14.72,N,2025-04-18 08:00:00
04/18/2025,9,4,LZ_NORTH,LZEW,14.72,N,2025-04-18 08:00:00
04/12/2025,18,2,LZ_AEN,LZEW,15.49,N,2025-04-12 17:00:00
04/12/2025,18,2,LZ_AEN,LZ,15.49,N,2025-04-12 17:00:00
04/12/2025,18,2,LZ_HOUSTON,LZEW,18.45,N,2025-04-12 17:00:00
04/12/2025,18,2,LZ_HOUSTON,LZ,18.45,N,2025-04-12 17:00:00
04/12/2025,18,2,LZ_NORTH,LZEW,-0.2,N,2025-04-12 17:00:00
04/12/2025,18,2,LZ_NORTH,LZ,-0.2,N,2025-04-12 17:00:00
04/17/2025,21,3,LZ_AEN,LZEW,23.82,N,2025-04-17 20:00:00
04/17/2025,21,3,LZ_AEN,LZ,23.82,N,2025-04-17 20:00:00
04/17/2025,21,3,LZ_HOUSTON,LZEW,28.47,N,2025-04-17 20:00:00
04/17/2025,21,3,LZ_HOUSTON,LZ,28.47,N,2025-04-17 20:00:00
04/17/2025,21,3,LZ_NORTH,LZ,33.95,N,2025-04-17 20:00:00
04/17/2025,21,3,LZ_NORTH,LZEW,33.95,N,2025-04-17 20:00:00
04/17/2025,3,3,LZ_AEN,LZEW,19.25,N,2025-04-17 02:00:00
04/17/2025,3,3,LZ_AEN,LZ,19.25,N,2025-04-17 02:00:00
04/17/2025,3,3,LZ_HOUSTON,LZ,22.04,N,2025-04-17 02:00:00
04/17/2025,3,3,LZ_HOUSTON,LZEW,22.04,N,2025-04-17 02:00:00
04/17/2025,3,3,LZ_NORTH,LZ,22.14,N,2025-04-17 02:00:00
04/17/2025,3,3,LZ_NORTH,LZEW,22.13,N,2025-04-17 02:00:00
04/13/2025,5,4,LZ_AEN,LZEW,13.25,N,2025-04-13 04:00:00
04/13/2025,5,4,LZ_AEN,LZ,13.25,N,2025-04-13 04:00:00
04/13/2025,5,4,LZ_HOUSTON,LZ,15.11,N,2025-04-13 04:00:00
04/13/2025,5,4,LZ_HOUSTON,LZEW,15.11,N,2025-04-13 04:00:00
04/13/2025,5,4,LZ_NORTH,LZ,14.57,N,2025-04-13 04:00:00
04/13/2025,5,4,LZ_NORTH,LZEW,14.57,N,2025-04-13 04:00:00
04/15/2025,17,1,LZ_AEN,LZEW,24.53,N,2025-04-15 16:00:00
04/15/2025,17,1,LZ_AEN,LZ,24.54,N,2025-04-15 16:00:00
04/15/2025,17,1,LZ_HOUSTON,LZEW,31.15,N,2025-04-15 16:00:00
04/15/2025,17,1,LZ_HOUSTON,LZ,31.15,N,2025-04-15 16:00:00
04/15/2025,17,1,LZ_NORTH,LZ,35.92,N,2025-04-15 16:00:00
04/15/2025,17,1,LZ_NORTH,LZEW,35.93,N,2025-04-15 16:00:00
04/18/2025,14,2,LZ_AEN,LZEW,13.42,N,2025-04-18 13:00:00
04/18/2025,14,2,LZ_AEN,LZ,13.42,N,2025-04-18 13:00:00
04/18/2025,14,2,LZ_HOUSTON,LZEW,19.34,N,2025-04-18 13:00:00
04/18/2025,14,2,LZ_HOUSTON,LZ,19.35,N,2025-04-18 13:00:00
04/18/2025,14,2,LZ_NORTH,LZ,21.8,N,2025-04-18 13:00:00
04/18/2025,14,2,LZ_NORTH,LZEW,21.79,N,2025-04-18 13:00:00
04/18/2025,3,2,LZ_AEN,LZEW,15.18,N,2025-04-18 02:00:00
04/18/2025,3,2,LZ_AEN,LZ,15.18,N,2025-04-18 02:00:00
04/18/2025,3,2,LZ_HOUSTON,LZEW,16.96,N,2025-04-18 02:00:00
04/18/2025,3,2,LZ_HOUSTON,LZ,16.96,N,2025-04-18 02:00:00
04/18/2025,3,2,LZ_NORTH,LZ,16.23,N,2025-04-18 02:00:00
04/18/2025,3,2,LZ_NORTH,LZEW,16.23,N,2025-04-18 02:00:00
04/15/2025,8,1,LZ_AEN,LZEW,34.84,N,2025-04-15 07:00:00
04/15/2025,8,1,LZ_AEN,LZ,34.84,N,2025-04-15 07:00:00
04/15/2025,8,1,LZ_HOUSTON,LZEW,34.84,N,2025-04-15 07:00:00
04/15/2025,8,1,LZ_HOUSTON,LZ,34.84,N,2025-04-15 07:00:00
04/15/2025,8,1,LZ_NORTH,LZEW,34.85,N,2025-04-15 07:00:00
04/15/2025,8,1,LZ_NORTH,LZ,34.84,N,2025-04-15 07:00:00
04/13/2025,14,4,LZ_AEN,LZEW,-0.54,N,2025-04-13 13:00:00
04/13/2025,14,4,LZ_AEN,LZ,-0.54,N,2025-04-13 13:00:00
04/13/2025,14,4,LZ_HOUSTON,LZ,21.2,N,2025-04-13 13:00:00
04/13/2025,14,4,LZ_HOUSTON,LZEW,21.2,N,2025-04-13 13:00:00
04/13/2025,14,4,LZ_NORTH,LZ,6.72,N,2025-04-13 13:00:00
04/13/2025,14,4,LZ_NORTH,LZEW,6.73,N,2025-04-13 13:00:00
04/17/2025,14,3,LZ_AEN,LZEW,11.41,N,2025-04-17 13:00:00
04/17/2025,14,3,LZ_AEN,LZ,11.41,N,2025-04-17 13:00:00
04/17/2025,14,3,LZ_HOUSTON,LZEW,21.42,N,2025-04-17 13:00:00
04/17/2025,14,3,LZ_HOUSTON,LZ,21.41,N,2025-04-17 13:00:00
04/17/2025,14,3,LZ_NORTH,LZ,14.75,N,2025-04-17 13:00:00
04/17/2025,14,3,LZ_NORTH,LZEW,14.75,N,2025-04-17 13:00:00
04/16/2025,21,3,LZ_AEN,LZEW,101.82,N,2025-04-16 20:00:00
04/16/2025,21,3,LZ_AEN,LZ,101.84,N,2025-04-16 20:00:00
04/16/2025,21,3,LZ_HOUSTON,LZEW,108.14,N,2025-04-16 20:00:00
04/16/2025,21,3,LZ_HOUSTON,LZ,108.16,N,2025-04-16 20:00:00
04/16/2025,21,3,LZ_NORTH,LZ,129.32,N,2025-04-16 20:00:00
04/16/2025,21,3,LZ_NORTH,LZEW,129.36,N,2025-04-16 20:00:00
04/18/2025,10,4,LZ_AEN,LZEW,-0.16,N,2025-04-18 09:00:00
04/18/2025,10,4,LZ_AEN,LZ,-0.16,N,2025-04-18 09:00:00
04/18/2025,10,4,LZ_HOUSTON,LZ,6.9,N,2025-04-18 09:00:00
04/18/2025,10,4,LZ_HOUSTON,LZEW,6.9,N,2025-04-18 09:00:00
04/18/2025,10,4,LZ_NORTH,LZ,3.13,N,2025-04-18 09:00:00
04/18/2025,10,4,LZ_NORTH,LZEW,3.13,N,2025-04-18 09:00:00
04/17/2025,23,2,LZ_AEN,LZEW,20.32,N,2025-04-17 22:00:00
04/17/2025,23,2,LZ_AEN,LZ,20.32,N,2025-04-17 22:00:00
04/17/2025,23,2,LZ_HOUSTON,LZ,23.06,N,2025-04-17 22:00:00
04/17/2025,23,2,LZ_HOUSTON,LZEW,23.06,N,2025-04-17 22:00:00
04/17/2025,23,2,LZ_NORTH,LZ,26.59,N,2025-04-17 22:00:00
04/17/2025,23,2,LZ_NORTH,LZEW,26.59,N,2025-04-17 22:00:00
04/13/2025,18,2,LZ_AEN,LZEW,1.92,N,2025-04-13 17:00:00
04/13/2025,18,2,LZ_AEN,LZ,1.92,N,2025-04-13 17:00:00
04/13/2025,18,2,LZ_HOUSTON,LZ,19.75,N,2025-04-13 17:00:00
04/13/2025,18,2,LZ_HOUSTON,LZEW,19.75,N,2025-04-13 17:00:00
04/13/2025,18,2,LZ_NORTH,LZ,13.96,N,2025-04-13 17:00:00
04/13/2025,18,2,LZ_NORTH,LZEW,13.96,N,2025-04-13 17:00:00
04/18/2025,1,4,LZ_AEN,LZEW,17.11,N,2025-04-18 00:00:00
04/18/2025,1,4,LZ_AEN,LZ,17.11,N,2025-04-18 00:00:00
04/18/2025,1,4,LZ_HOUSTON,LZ,19.94,N,2025-04-18 00:00:00
04/18/2025,1,4,LZ_HOUSTON,LZEW,19.94,N,2025-04-18 00:00:00
04/18/2025,1,4,LZ_NORTH,LZ,22.2,N,2025-04-18 00:00:00
04/18/2025,1,4,LZ_NORTH,LZEW,22.2,N,2025-04-18 00:00:00
04/16/2025,14,3,LZ_AEN,LZEW,0.19,N,2025-04-16 13:00:00
04/16/2025,14,3,LZ_AEN,LZ,0.19,N,2025-04-16 13:00:00
04/16/2025,14,3,LZ_HOUSTON,LZEW,32.94,N,2025-04-16 13:00:00
